subsection|variable_name|year_from|year_to|polity_name|polity_new_ID|polity_old_ID|value_from|value_to|confidence|is_disputed|is_uncertain|expert_checked|DRB_reviewed
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Tairona|co_tairona|CoTairo|unknown||Confident|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Shuar - Colonial|ec_shuar_1|EcJivaE|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Shuar - Ecuadorian|ec_shuar_2|EcJivaL|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Haudenosaunee Confederacy - Early|us_haudenosaunee_1|UsIroqE|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Haudenosaunee Confederacy - Late|us_haudenosaunee_2|UsIroqL|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Chuuk - Early Truk|fm_truk_1|FmTrukE|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Chuuk - Late Truk|fm_truk_2|FmTrukL|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Early A'chik|in_achik_1|InGaroE|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Late A'chik|in_achik_2|InGaroL|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Monte Alban II|mx_monte_alban_2|MxAlb2*|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Sakha - Early|ru_sakha_early|RuYakuE|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Monte Alban III|mx_monte_alban_3_a|MxAlb3A|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Sakha - Late|ru_sakha_late|RuYakuL|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Monte Alban IIIB and IV|mx_monte_alban_3_b_4|MxAlb3B|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Late Formative Basin of Mexico|mx_basin_of_mexico_5|MxFormL|absent||Confident|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Monte Alban V|mx_monte_alban_5|MxAlb5*|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Terminal Formative Basin of Mexico|mx_basin_of_mexico_6|MxFormT|absent||Confident|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Orokaiva - Pre-Colonial|pg_orokaiva_pre_colonial|PgOrokE|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Classic Basin of Mexico|mx_basin_of_mexico_7|MxClass|absent||Confident|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Cahokia - Lohman-Stirling|us_cahokia_1|USCahoE|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Epiclassic Basin of Mexico|mx_basin_of_mexico_8|MxEpicl|absent||Confident|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Toltecs|mx_toltec|MxToltc|absent||Confident|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Cahokia - Moorehead|us_cahokia_2|USCahoL|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Middle Postclassic Basin of Mexico|mx_basin_of_mexico_10|MxPostM|absent||Confident|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Cahokia - Sand Prairie|us_cahokia_3|USMisSd|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Aztec Empire|mx_aztec_emp|MxAztec|absent||Confident|True|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Early Illinois Confederation|us_early_illinois_confederation|USIllin|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Early Monte Alban I|mx_monte_alban_1_early|MxAlb1E|absent||Inferred|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Monte Alban Late I|mx_monte_alban_1_late|MxAlb1L|absent||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Akan - Pre-Ashanti|gh_akan|GhAshnE|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Ashanti Empire|gh_ashanti_emp|GhAshnL|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Iban - Pre-Brooke|id_iban_1|IdBrokE|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Iban - Brooke Raj and Colonial|id_iban_2|IdBrokL|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Late Angkor|kh_angkor_3|KhAngkL|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Dambadaneiya|sl_dambadeniya|sl_dambadeniya|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Anurādhapura III|sl_anuradhapura_3|sl_anuradhapura_3|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Anurādhapura II|sl_anuradhapura_2|sl_anuradhapura_2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Khadga Dynasty|bd_khadga_dyn|bd_khadga_dyn|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Ayutthaya|th_ayutthaya|ThAyuth|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Anurādhapura I|sl_anuradhapura_1|sl_anuradhapura_1|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Khmer Kingdom|kh_khmer_k|KhCambd|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Rattanakosin|th_rattanakosin|ThRattn|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Polonnaruwa|sl_polonnaruva|sl_polonnaruva|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Thailand Reform Period|th_reform_period_thailand|th_reform_period_thailand|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Chola Empire|in_chola_emp|InChol*|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Anurādhapura IV|sl_anuradhapura_4|sl_anuradhapura_4|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Chandra Dynasty|bd_chandra_dyn|BdChandra|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Jaffna|sl_jaffa_k|sl_jaffa_k|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Pala Empire|in_pala_emp|InPala|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kadamba Empire|in_kadamba_emp|InKadam|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Vakataka Kingdom|in_vakataka_k|InVakat|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kampili Kingdom|in_kampili_k|InKampi|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Gahadavala Dynasty|in_gahadavala_dyn|InGhdvl|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Gurjar-Pratihara Dynasty|in_gurjara_pratihara_dyn|in_gurjara_pratihara_dyn|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Nayaks of Thanjavur|in_thanjavur_nayaks|in_thanjavur_nayaks|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Chalukyas of Kalyani|in_kalyani_chalukya_emp|InChaKl|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Deva Dynasty|bd_deva_dyn|BdDeva|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Satavahana Empire|in_satavahana_emp|InSataL|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kannauj - Varman Dynasty|in_kannauj_varman_dyn|in_kannauj_varman_dyn|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Late Pallava Empire|in_pallava_emp_2|in_pallava_emp_2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Magadha - Sunga Empire|in_sunga_emp|InSunga|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Gupta Empire|in_gupta_emp|InGupta|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Early Formative Basin of Mexico|mx_basin_of_mexico_3|MxFormE|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Sena Dynasty|bd_sena_dyn|bd_sena_dyn|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Neolithic Crete|gr_crete_nl|GrCrNeo|unknown||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Pandya Dynasty|in_pandya_emp_2|in_pandya_emp_2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kachi Plain - Pre-Urban Period|pk_kachi_pre_urban|PkPreUr|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Nayaks of Madurai|in_madurai_nayaks|in_madurai_nayaks|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Middle Bronze Age in Central Anatolia|tr_central_anatolia_mba|TrBrzMD|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Thanjavur Maratha Kingdom|in_thanjavur_maratha_k|in_thanjavur_maratha_k|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kediri Kingdom|id_kediri_k|IdKedir|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Rashtrakuta Empire|in_rashtrakuta_emp|InRasht|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Jenne-jeno II|ml_jenne_jeno_2|MlJeJe2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Chalukyas of Badami|in_badami_chalukya_emp|InChaBd|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Vijayanagara Empire|in_vijayanagara_emp|InVijay|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Konya Plain - Early Bronze Age|tr_konya_eba|TrBrzER|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Vanga Dynasty|in_vanga_k|in_vanga_k|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Konya Plain - Early Neolithic|tr_konya_enl|TrNeoER|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Hoysala Kingdom|in_hoysala_k|InHoysa|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Pandya Empire|in_pandya_emp_3|in_pandya_emp_3|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Deccan - Iron Age|in_deccan_ia|InDecIA|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kalachuris of Kalyani|in_kalachuri_emp|InKalch|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Iron Age Cambodia|kh_cambodia_ia|KhMekIA|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Jenne-jeno I|ml_jenne_jeno_1|MlJeJe1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kachi Plain - Aceramic Neolithic|pk_kachi_enl|PkAcerN|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Early East Africa Iron Age|tz_east_africa_ia_1|tz_east_africa_ia_1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Pre-Ceramic Period|ir_susiana_pre_ceramic|IrPrCer|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Funan I|kh_funan_1|KhFunaE|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Southern Mesopotamia Neolithic|iq_so_mesopotamia_nl|IqSoNeo|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Susiana B|ir_susiana_b|IrKhzEM|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Konya Plain - Late Chalcolithic|tr_konya_lca|TrClcLT|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Susiana - Muhammad Jaffar|ir_susiana_archaic|IrArcha|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Initial Formative Basin of Mexico|mx_basin_of_mexico_2|MxInitl|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Early Tana 2|tz_early_tana_2|tz_early_tana_2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Konya Plain - Late Neolithic|tr_konya_lnl|TrNeoLT|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||West Burkina Faso Yellow I|bf_west_burkina_faso_yellow_5|bf_west_burkina_faso_yellow_5|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Neolithic Yemen|ye_yemen_lnl|YeNeoL*|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Middle and Late Nok|ni_nok_2|ni_nok_2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kachi Plain - Urban Period I|pk_kachi_urban_1|PkUrbn1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Middle Formative Basin of Mexico|mx_basin_of_mexico_4|MxFormM|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Formative Period|ir_susiana_formative|IrForma|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Early Tana 1|tz_early_tana_1|tz_early_tana_1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Konya Plain - Ceramic Neolithic|tr_konya_mnl|TrNeoCR|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Yemen - Late Bronze Age|ye_yemen_lba|YeLBA**|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Jenne-jeno III|ml_jenne_jeno_3|MlJeJe3|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Deccan - Neolithic|in_deccan_nl|InDecNL|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Sarazm|tj_sarasm|TjSaraz|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kachi Plain - Urban Period II|pk_kachi_urban_2|PkUrbn2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Neguanje|co_neguanje|CoNahua|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kachi Plain - Chalcolithic|pk_kachi_ca|PkChalc|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||West Burkina Faso Yellow II|bf_west_burkina_faso_yellow_6|bf_west_burkina_faso_yellow_6|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kachi Plain - Post-Urban Period|pk_kachi_post_urban|PkPostU|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Jenne-jeno IV|ml_jenne_jeno_4|MlJeJe4|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Susiana A|ir_susiana_a|IrKhzE*|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Heian|jp_heian|JpHeian|present||Confident|False|False|False|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Late East Africa Iron Age|tz_east_africa_ia_2|tz_east_africa_ia_2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Twelve Bhuyans|bd_twelve_bhuyans|BdBhuyans|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Bronze Age Cambodia|kh_cambodia_ba|KhMekBA|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Funj Sultanate|et_funj_sultanate|et_funj_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||West Burkina Faso Red I|bf_west_burkina_faso_red_1|bf_west_burkina_faso_red_1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Carnatic Sultanate|in_carnatic_sul|in_carnatic_sul|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||West Burkina Faso Red IV|bf_west_burkina_faso_red_4|bf_west_burkina_faso_red_4|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Pre-Sape Sierra Leone|si_pre_sape|si_pre_sape|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||West Burkina Faso Red II and III|bf_west_burkina_faso_red_2|bf_west_burkina_faso_red_2|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Hadiya Sultanate|et_hadiya_sultanate|et_hadiya_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Neolithic Middle Ganga|in_ganga_nl|InGangN|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Konya Plain - Early Chalcolithic|tr_konya_eca|TrClcER|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Bahmani Sultanate|in_bahmani_sultanate|InBahma|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kachi Plain - Ceramic Neolithic|pk_kachi_lnl|PkCeraN|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Mataram Sultanate|id_mataram_k|IdMatrm|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Archaic Basin of Mexico|mx_basin_of_mexico_1|MxArch*|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Bengal Sultanate|bd_bengal_sultanate|BdBengl|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Middle and Late Nok|ni_nok_1|ni_nok_1|unknown||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Abbasid Caliphate I|iq_abbasid_cal_1|IqAbbs1|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Sind - Samma Dynasty|pk_samma_dyn|PkSind2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Shoa Sultanate|et_showa_sultanate|et_showa_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Sultanate of Geledi|so_geledi_sultanate|so_geledi_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Tunni Sultanate|so_tunni_sultanate|so_tunni_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Ghur Principality|af_ghur_principality|AfGhurd|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Songhai Empire - Askiya Dynasty|ml_songhai_2|MlSong2|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Emirate of Córdoba|es_cordoba_emirate|es_cordoba_emirate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Isaaq Sultanate|so_isaaq_sultanate|so_isaaq_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Sind - Abbasid-Fatimid Period|pk_sind_abbasid_fatimid|PkSind1|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Almoravids|ma_almoravid_dyn|MaAlmor|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kingdom of Gomma|et_gomma_k|et_gomma_k|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Mali Empire|ml_mali_emp|MlMali*|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Futa Jallon|gu_futa_jallon|gu_futa_jallon|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Wattara Empire|ic_wattara_emp|ic_wattara_emp|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Habr Yunis|so_habr_yunis|so_habr_yunis|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Imamate of Futa Toro|se_futa_toro_imamate|se_futa_toro_imamate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Nawabs of Bengal|bd_nawabs_of_bengal|BdNawabs|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Khanate of Bukhara|uz_janid_dyn|UzJanid|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Timurid Empire|uz_timurid_emp|UzTimur|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Sur Empire|in_sur_emp|in_sur_emp|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Majeerteen Sultanate|so_majeerteen_sultanate|so_majeerteen_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Saadi Sultanate|ma_saadi_sultanate|MaSaadi|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Early Sultanate of Aussa|et_aussa_sultanate|et_aussa_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kanem-Borno|ni_bornu_emp|ni_bornu_emp|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Durrani Empire|af_durrani_emp|AfDurrn|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||The Emirate of Crete|gr_crete_emirate|GrCrEmr|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Adal Sultanate|so_adal_sultanate|so_adal_sultanate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Sokoto Caliphate|ni_sokoto_cal|ni_sokoto_cal|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Emirate of Harar|et_harar_emirate|et_harar_emirate|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Delhi Sultanate|in_delhi_sultanate|InDelh*|present||Confident|False|False|True|False
Moralizing Supernatural Punishment and Reward|Moralizing Supernatural Punishment And Reward|||Kingdom of Gumma|et_gumma_k|et_gumma_k|present||Confident|False|False|True|False
